latitude,longitude,Genus,Species,Common Name
40.766656,-111.825625,Rosa,,Pleasure Rose
40.766638,-111.825625,Rosa,,Pleasure Rose
40.766665,-111.825625,Rosa,,Pleasure Rose
40.766647,-111.825625,Rosa,,Pleasure Rose
40.766656,-111.825625,Rosa,,Pleasure Rose
40.766629,-111.825625,Rosa,,Pleasure Rose
40.766638,-111.825637,Rosa,,Pleasure Rose
40.766647,-111.825625,Rosa,,Pleasure Rose
40.766737,-111.823067,Mahonia,haematocarpa,Red Barberry
40.766502,-111.825647,Heuchera,,Coralbells
40.767743,-111.824726,Hemerocallis,,Betty Loves Me Daylily
40.766633,-111.823788,Penstemon,digitalis,Foxglove Penstemon
40.766327,-111.823702,Sambucus,nigra,Purple European Elderberry
40.766434,-111.825208,Sambucus,nigra,Purple European Elderberry
40.766751,-111.823671,Ceanothus,americanus,New Jersey Tea
40.766283,-111.824838,Carex,flacca,Blue Sedge
40.765732,-111.823765,Viburnum,trilobum,American Cranberry bush
40.765723,-111.823789,Viburnum,trilobum,American Cranberry bush
40.766636,-111.823303,Echinocereus,triglochidiatus,Claret Cup Cactus
40.765516,-111.822673,Picea,abies,Red Tipped Norway Spruce
40.765823,-111.824248,Picea,abies,Red Tipped Norway Spruce
40.767761,-111.824726,Stachys,byzantina,Lamb's Ears
40.767752,-111.824726,Stachys,byzantina,Lamb's Ears
40.767005,-111.825949,Stachys,byzantina,Lamb's Ears
40.765533,-111.823893,Acer,japonicum,Fullmoon Maple
40.766214,-111.825643,Syringa,vulgaris,Nadezhda  Lilac
40.766207,-111.824103,Buddleja,fallowiana,Lochinch Butterfly Bush
40.766064,-111.823959,Buddleja,fallowiana,Lochinch Butterfly Bush
40.7668,-111.825615,Rosa,,Crested Moss Rose
40.766782,-111.825615,Rosa,,Crested Moss Rose
40.76678,-111.825852,Rosa,,Elizabeth Taylor Rose
40.766789,-111.82584,Rosa,,Elizabeth Taylor Rose
40.766789,-111.82584,Rosa,,Elizabeth Taylor Rose
40.76566,-111.823729,Malus,,Prairifire Crabapple
40.765633,-111.823764,Malus,,Prairifire Crabapple
40.767598,-111.824902,Hemerocallis,,Bolshoi Ballet Daylily
40.766593,-111.82425,Paeonia,,Philomele Peony
40.767561,-111.824996,Cornus,racemosa,Gray Dogwood
40.767543,-111.825008,Cornus,racemosa,Gray Dogwood
40.767525,-111.824996,Cornus,racemosa,Gray Dogwood
40.767552,-111.824996,Cornus,racemosa,Gray Dogwood
40.766401,-111.827198,Liquidambar,styraciflua,Round Leaf Sweet Gum
40.766393,-111.827127,Liquidambar,styraciflua,Round Leaf Sweet Gum
40.766115,-111.826957,Liquidambar,styraciflua,Round Leaf Sweet Gum
40.766057,-111.823757,Pinus,koraiensis,Dwarf Korean Pine
40.76607,-111.825665,Spiraea,cinerea,Spirea
40.766189,-111.825394,Spiraea,cinerea,Spirea
40.766207,-111.825383,Spiraea,cinerea,Spirea
40.76607,-111.825677,Spiraea,cinerea,Spirea
40.766216,-111.825383,Spiraea,cinerea,Spirea
40.766198,-111.825371,Spiraea,cinerea,Spirea
40.766105,-111.825749,Spiraea,cinerea,Spirea
40.766096,-111.825737,Spiraea,cinerea,Spirea
40.766096,-111.825749,Spiraea,cinerea,Spirea
40.766114,-111.825749,Spiraea,cinerea,Spirea
40.766087,-111.825748,Spiraea,cinerea,Spirea
40.76607,-111.825653,Spiraea,cinerea,Spirea
40.766207,-111.825371,Spiraea,cinerea,Spirea
40.766061,-111.825677,Spiraea,cinerea,Spirea
40.766189,-111.825382,Spiraea,cinerea,Spirea
40.76607,-111.825689,Spiraea,cinerea,Spirea
40.766105,-111.825737,Spiraea,cinerea,Spirea
40.765696,-111.823717,Pennisetum,alopecuroides,Dwarf Fountain Grass
40.765687,-111.823717,Pennisetum,alopecuroides,Dwarf Fountain Grass
40.765706,-111.823706,Pennisetum,alopecuroides,Dwarf Fountain Grass
40.765705,-111.823741,Pennisetum,alopecuroides,Dwarf Fountain Grass
40.765696,-111.823729,Pennisetum,alopecuroides,Dwarf Fountain Grass
40.765723,-111.823742,Pennisetum,alopecuroides,Dwarf Fountain Grass
40.764846,-111.824276,Caragana,frutex,Russian Pea Shrub
40.764855,-111.824276,Caragana,frutex,Russian Pea Shrub
40.767891,-111.824222,Malus,transitora,Golden Raindrops T Crabapple
40.767827,-111.824241,Malus,transitora,Golden Raindrops T Crabapple
40.767896,-111.824177,Malus,transitora,Golden Raindrops T Crabapple
40.766576,-111.824131,Artemisia,schmidtiana,Silvermound
40.766325,-111.825289,Caryopteris,clandonensis,Bluebeard
40.766334,-111.825278,Caryopteris,clandonensis,Bluebeard
40.766483,-111.825789,Cotinus,coggygria,Young Lady SmokeTree
40.766456,-111.825848,Cotinus,coggygria,Young Lady SmokeTree
40.766401,-111.82593,Cotinus,coggygria,Young Lady SmokeTree
40.767055,-111.825192,Taxus,media,Anglojap yew
40.767001,-111.825203,Taxus,media,Anglojap yew
40.767037,-111.825203,Taxus,media,Anglojap yew
40.767019,-111.825203,Taxus,media,Anglojap yew
40.767055,-111.82518,Taxus,media,Anglojap yew
40.767001,-111.825215,Taxus,media,Anglojap yew
40.767073,-111.825156,Taxus,media,Anglojap yew
40.76556,-111.823917,Vinca,minor,Variegated Periwinkle
40.766834,-111.825841,Cedrus,atlantica,Weeping Blue Atlas Cedar
40.765587,-111.823846,Cedrus,atlantica,Weeping Blue Atlas Cedar
40.766348,-111.82337,Cedrus,atlantica,Weeping Blue Atlas Cedar
40.766356,-111.823441,Cedrus,atlantica,Weeping Blue Atlas Cedar
40.766347,-111.823441,Cedrus,atlantica,Weeping Blue Atlas Cedar
40.766419,-111.823478,Cedrus,atlantica,Weeping Blue Atlas Cedar
40.766339,-111.82337,Cedrus,atlantica,Weeping Blue Atlas Cedar
40.766672,-111.823327,Salvia,dorrii,Dorr's Sage
40.765016,-111.824408,Acer,tataricum,Amur Maple
40.76498,-111.824396,Acer,tataricum,Amur Maple
40.764944,-111.824336,Acer,tataricum,Amur Maple
40.764971,-111.824372,Acer,tataricum,Amur Maple
40.764926,-111.824324,Acer,tataricum,Amur Maple
40.765599,-111.824818,Acer,tataricum,Amur Maple
40.763151,-111.824373,Acer,tataricum,Amur Maple
40.765608,-111.824795,Acer,tataricum,Amur Maple
40.765607,-111.824842,Acer,tataricum,Amur Maple
40.765347,-111.824685,Acer,tataricum,Amur Maple
40.763124,-111.824385,Acer,tataricum,Amur Maple
40.763079,-111.824396,Acer,tataricum,Amur Maple
40.763115,-111.824408,Acer,tataricum,Amur Maple
40.766549,-111.824155,Daphne,,Wilhelm Schacht Daphne
40.76654,-111.824154,Daphne,,Wilhelm Schacht Daphne
40.766549,-111.824155,Daphne,,Wilhelm Schacht Daphne
40.766549,-111.824166,Daphne,,Wilhelm Schacht Daphne
40.766549,-111.824155,Daphne,,Wilhelm Schacht Daphne
40.766549,-111.824143,Daphne,,Wilhelm Schacht Daphne
40.76654,-111.824143,Daphne,,Wilhelm Schacht Daphne
40.766549,-111.824155,Daphne,,Wilhelm Schacht Daphne
40.766549,-111.824143,Daphne,,Wilhelm Schacht Daphne
40.76654,-111.824154,Daphne,,Wilhelm Schacht Daphne
40.766549,-111.824155,Daphne,,Wilhelm Schacht Daphne
40.766596,-111.823942,Sorbus,alnifolia,Korean Mountain Ash
40.766587,-111.823965,Sorbus,alnifolia,Korean Mountain Ash
40.766348,-111.82337,Astilbe,,Astilbe
40.765117,-111.823313,Populus,angustifolia,Narrowleaf cottonwood
40.765005,-111.823202,Populus,angustifolia,Narrowleaf cottonwood
40.765124,-111.823467,Populus,angustifolia,Narrowleaf cottonwood
40.765071,-111.823419,Populus,angustifolia,Narrowleaf cottonwood
40.765021,-111.823238,Populus,angustifolia,Narrowleaf cottonwood
40.765188,-111.823375,Populus,angustifolia,Narrowleaf cottonwood
40.764986,-111.823369,Populus,angustifolia,Narrowleaf cottonwood
40.7671,-111.825192,Heuchera,,Dolce Key Lime Pie
40.766853,-111.824502,Viola,,Violet
40.76524,-111.824612,Ribes,alpinum,Alpine Currant
40.765168,-111.824564,Ribes,alpinum,Alpine Currant
40.765204,-111.824576,Ribes,alpinum,Alpine Currant
40.765222,-111.824624,Ribes,alpinum,Alpine Currant
40.765195,-111.824576,Ribes,alpinum,Alpine Currant
40.765016,-111.824444,Ribes,alpinum,Alpine Currant
40.765125,-111.82422,Ribes,alpinum,Alpine Currant
40.765016,-111.824444,Ribes,alpinum,Alpine Currant
40.765125,-111.824208,Ribes,alpinum,Alpine Currant
40.765125,-111.82422,Ribes,alpinum,Alpine Currant
40.765179,-111.824244,Ribes,alpinum,Alpine Currant
40.765305,-111.824352,Ribes,alpinum,Alpine Currant
40.765269,-111.824328,Ribes,alpinum,Alpine Currant
40.765287,-111.824352,Ribes,alpinum,Alpine Currant
40.765286,-111.824376,Ribes,alpinum,Alpine Currant
40.765116,-111.824208,Ribes,alpinum,Alpine Currant
40.765179,-111.824244,Ribes,alpinum,Alpine Currant
40.765331,-111.824388,Ribes,alpinum,Alpine Currant
40.765349,-111.8244,Ribes,alpinum,Alpine Currant
40.765394,-111.824425,Ribes,alpinum,Alpine Currant
40.765403,-111.824413,Ribes,alpinum,Alpine Currant
40.765287,-111.82434,Ribes,alpinum,Alpine Currant
40.765296,-111.824341,Ribes,alpinum,Alpine Currant
40.76534,-111.824412,Ribes,alpinum,Alpine Currant
40.76543,-111.824437,Ribes,alpinum,Alpine Currant
40.765394,-111.824413,Ribes,alpinum,Alpine Currant
40.76543,-111.824437,Ribes,alpinum,Alpine Currant
40.765358,-111.824412,Ribes,alpinum,Alpine Currant
40.765349,-111.824412,Ribes,alpinum,Alpine Currant
40.765358,-111.824401,Ribes,alpinum,Alpine Currant
40.765367,-111.824424,Ribes,alpinum,Alpine Currant
40.765412,-111.824425,Ribes,alpinum,Alpine Currant
40.765385,-111.824436,Ribes,alpinum,Alpine Currant
40.765376,-111.824413,Ribes,alpinum,Alpine Currant
40.765403,-111.824425,Ribes,alpinum,Alpine Currant
40.766709,-111.823256,Ribes,alpinum,Alpine Currant
40.765376,-111.824401,Ribes,alpinum,Alpine Currant
40.765331,-111.8244,Ribes,alpinum,Alpine Currant
40.765367,-111.824424,Ribes,alpinum,Alpine Currant
40.766727,-111.823244,Ribes,alpinum,Alpine Currant
40.766691,-111.823256,Ribes,alpinum,Alpine Currant
40.7667,-111.823256,Ribes,alpinum,Alpine Currant
40.766727,-111.823244,Ribes,alpinum,Alpine Currant
40.766691,-111.823268,Ribes,alpinum,Alpine Currant
40.766718,-111.823244,Ribes,alpinum,Alpine Currant
40.765303,-111.824637,Ribes,alpinum,Alpine Currant
40.765052,-111.824456,Ribes,alpinum,Alpine Currant
40.7667,-111.823268,Ribes,alpinum,Alpine Currant
40.7667,-111.823256,Ribes,alpinum,Alpine Currant
40.766718,-111.823256,Ribes,alpinum,Alpine Currant
40.7667,-111.823256,Ribes,alpinum,Alpine Currant
40.76507,-111.824456,Ribes,alpinum,Alpine Currant
40.765285,-111.824625,Ribes,alpinum,Alpine Currant
40.765043,-111.824456,Ribes,alpinum,Alpine Currant
40.765311,-111.824661,Ribes,alpinum,Alpine Currant
40.765078,-111.82448,Ribes,alpinum,Alpine Currant
40.765276,-111.824625,Ribes,alpinum,Alpine Currant
40.765034,-111.824444,Ribes,alpinum,Alpine Currant
40.765051,-111.82448,Ribes,alpinum,Alpine Currant
40.765294,-111.824637,Ribes,alpinum,Alpine Currant
40.765294,-111.824637,Ribes,alpinum,Alpine Currant
40.765311,-111.824672,Ribes,alpinum,Alpine Currant
40.765043,-111.824432,Ribes,alpinum,Alpine Currant
40.764079,-111.824432,Ribes,alpinum,Alpine Currant
40.765502,-111.824509,Ribes,alpinum,Alpine Currant
40.765493,-111.824497,Ribes,alpinum,Alpine Currant
40.765493,-111.824485,Ribes,alpinum,Alpine Currant
40.764088,-111.824444,Ribes,alpinum,Alpine Currant
40.765311,-111.824649,Ribes,alpinum,Alpine Currant
40.765511,-111.824509,Ribes,alpinum,Alpine Currant
40.764097,-111.824444,Ribes,alpinum,Alpine Currant
40.765493,-111.824497,Ribes,alpinum,Alpine Currant
40.765475,-111.824461,Ribes,alpinum,Alpine Currant
40.765511,-111.824497,Ribes,alpinum,Alpine Currant
40.765511,-111.824485,Ribes,alpinum,Alpine Currant
40.76552,-111.824497,Ribes,alpinum,Alpine Currant
40.765466,-111.824461,Ribes,alpinum,Alpine Currant
40.765529,-111.824497,Ribes,alpinum,Alpine Currant
40.765466,-111.824485,Ribes,alpinum,Alpine Currant
40.765511,-111.824473,Ribes,alpinum,Alpine Currant
40.765475,-111.824485,Ribes,alpinum,Alpine Currant
40.764882,-111.824288,Ribes,alpinum,Alpine Currant
40.764837,-111.824264,Ribes,alpinum,Alpine Currant
40.764891,-111.824288,Ribes,alpinum,Alpine Currant
40.764855,-111.824252,Ribes,alpinum,Alpine Currant
40.764864,-111.824264,Ribes,alpinum,Alpine Currant
40.765466,-111.824473,Ribes,alpinum,Alpine Currant
40.764891,-111.8243,Ribes,alpinum,Alpine Currant
40.764846,-111.824252,Ribes,alpinum,Alpine Currant
40.764873,-111.824288,Ribes,alpinum,Alpine Currant
40.764837,-111.82424,Ribes,alpinum,Alpine Currant
40.764837,-111.824252,Ribes,alpinum,Alpine Currant
40.764846,-111.824264,Ribes,alpinum,Alpine Currant
40.764882,-111.8243,Ribes,alpinum,Alpine Currant
40.764882,-111.8243,Ribes,alpinum,Alpine Currant
40.764882,-111.8243,Ribes,alpinum,Alpine Currant
40.764837,-111.824252,Ribes,alpinum,Alpine Currant
40.764873,-111.8243,Ribes,alpinum,Alpine Currant
40.764837,-111.824252,Ribes,alpinum,Alpine Currant
40.765159,-111.824564,Ribes,alpinum,Alpine Currant
40.765204,-111.824588,Ribes,alpinum,Alpine Currant
40.765213,-111.824588,Ribes,alpinum,Alpine Currant
40.765222,-111.824624,Ribes,alpinum,Alpine Currant
40.764141,-111.824516,Ribes,alpinum,Alpine Currant
40.765376,-111.824436,Ribes,alpinum,Alpine Currant
40.766473,-111.826014,Rosa,,Cornelia Rose
40.766288,-111.82536,Sesleria,autumnalis,Autumn Moor Grass
40.766298,-111.825289,Sesleria,autumnalis,Autumn Moor Grass
40.76627,-111.825348,Sesleria,autumnalis,Autumn Moor Grass
40.766334,-111.825325,Sesleria,autumnalis,Autumn Moor Grass
40.766279,-111.825336,Sesleria,autumnalis,Autumn Moor Grass
40.766288,-111.825348,Sesleria,autumnalis,Autumn Moor Grass
40.766289,-111.825289,Sesleria,autumnalis,Autumn Moor Grass
40.766166,-111.824813,Sesleria,autumnalis,Autumn Moor Grass
40.766334,-111.825325,Sesleria,autumnalis,Autumn Moor Grass
40.766289,-111.825289,Sesleria,autumnalis,Autumn Moor Grass
40.766289,-111.825277,Sesleria,autumnalis,Autumn Moor Grass
40.766297,-111.825348,Sesleria,autumnalis,Autumn Moor Grass
40.766279,-111.825348,Sesleria,autumnalis,Autumn Moor Grass
40.766298,-111.825289,Sesleria,autumnalis,Autumn Moor Grass
40.766288,-111.825348,Sesleria,autumnalis,Autumn Moor Grass
40.76628,-111.825324,Sesleria,autumnalis,Autumn Moor Grass
40.766288,-111.825348,Sesleria,autumnalis,Autumn Moor Grass
40.766298,-111.825277,Sesleria,autumnalis,Autumn Moor Grass
40.766279,-111.825336,Sesleria,autumnalis,Autumn Moor Grass
40.766279,-111.825348,Sesleria,autumnalis,Autumn Moor Grass
40.765497,-111.827732,Quercus,turbinella x robur,Hybrid Oak
40.765379,-111.827778,Quercus,turbinella x robur,Hybrid Oak
40.76527,-111.827883,Quercus,turbinella x robur,Hybrid Oak
40.76656,-111.82387,Hypericum,prolificum,Shrubby St. Johnswort
40.767743,-111.824774,Hemerocallis,,Daylilly
40.767347,-111.825918,Juniperus,scopulorum,Wichita Blue Juniper
40.767365,-111.825895,Juniperus,scopulorum,Wichita Blue Juniper
40.767366,-111.825871,Juniperus,scopulorum,Wichita Blue Juniper
40.767299,-111.826199,Populus,nigra,Theves Poplar
40.767274,-111.826269,Populus,nigra,Theves Poplar
40.767282,-111.826245,Populus,nigra,Theves Poplar
40.767247,-111.826366,Populus,nigra,Theves Poplar
40.767259,-111.82632,Populus,nigra,Theves Poplar
40.767266,-111.826297,Populus,nigra,Theves Poplar
40.767253,-111.826343,Populus,nigra,Theves Poplar
40.767241,-111.826389,Populus,nigra,Theves Poplar
40.767288,-111.826228,Populus,nigra,Theves Poplar
40.766251,-111.825596,Cornus,sericea,Redosier Dogwood
40.766394,-111.825693,Cornus,sericea,Redosier Dogwood
40.766403,-111.825681,Cornus,sericea,Redosier Dogwood
40.76673,-111.825259,Cornus,sericea,Redosier Dogwood
40.76673,-111.825271,Cornus,sericea,Redosier Dogwood
40.76673,-111.825282,Cornus,sericea,Redosier Dogwood
40.766721,-111.825294,Cornus,sericea,Redosier Dogwood
40.766988,-111.825748,Cornus,sericea,Redosier Dogwood
40.766412,-111.825669,Cornus,sericea,Redosier Dogwood
40.767092,-111.825121,Cornus,sericea,Redosier Dogwood
40.766909,-111.82551,Cornus,sericea,Redosier Dogwood
40.766645,-111.823279,Cylindropuntia,whipplei,Whipple cholla
40.766699,-111.823351,Cylindropuntia,whipplei,Whipple cholla
40.766629,-111.823054,Cylindropuntia,whipplei,Whipple cholla
40.76653,-111.825564,Rosa,,Crimson Glory Rose
40.76653,-111.825552,Rosa,,Crimson Glory Rose
40.766539,-111.825553,Rosa,,Crimson Glory Rose
40.766324,-111.825443,Syringa,vulgaris,Charles Holetich Lilac
40.766317,-111.823867,Sorbus,cashmeriana,Kashmir Mountain  Ash
40.767198,-111.826592,Parthenocissus,tricuspidata,Boston Ivy
40.766457,-111.823217,Parthenocissus,tricuspidata,Boston Ivy
40.766447,-111.823265,Parthenocissus,tricuspidata,Boston Ivy
40.766447,-111.823265,Parthenocissus,tricuspidata,Boston Ivy
40.767198,-111.826592,Parthenocissus,tricuspidata,Boston Ivy
40.767259,-111.825704,Spiraea,japonica,Spiraea
40.76725,-111.825715,Spiraea,japonica,Spiraea
40.76725,-111.825692,Spiraea,japonica,Spiraea
40.76725,-111.825704,Spiraea,japonica,Spiraea
40.766681,-111.824559,Galium,odoratum,Sweet Woodruff
40.766681,-111.824559,Galium,odoratum,Sweet Woodruff
40.766681,-111.824559,Galium,odoratum,Sweet Woodruff
40.766681,-111.824559,Galium,odoratum,Sweet Woodruff
40.766681,-111.824559,Galium,odoratum,Sweet Woodruff
40.766215,-111.824293,Galium,odoratum,Sweet Woodruff
40.766215,-111.824293,Galium,odoratum,Sweet Woodruff
40.76615,-111.824481,Galium,odoratum,Sweet Woodruff
40.76694,-111.82365,Achillea,,Coronation Gold Yarrow
40.766944,-111.824408,Vitex,negundo,Chinese Chastetree
40.766645,-111.823279,Chilopsis,linearis,Desert Willow
40.763043,-111.824419,Chilopsis,linearis,Desert Willow
40.764821,-111.823944,Chilopsis,linearis,Desert Willow
40.766235,-111.823961,Aster,novae-angliae,September Ruby Aster
40.767767,-111.823909,Polystichum,neolobatum,Long-Eared Holly Fern
40.766237,-111.825027,Hosta,,First Frost Hosta
40.766583,-111.825672,Rosa,,Belle Storyr Rose
40.766574,-111.82566,Rosa,,Belle Storyr Rose
40.766592,-111.82566,Rosa,,Belle Storyr Rose
40.76562,-111.823053,Viburnum,trilobum,Compact American Cranberry Bush
40.765629,-111.823029,Viburnum,trilobum,Compact American Cranberry Bush
40.765602,-111.823077,Viburnum,trilobum,Compact American Cranberry Bush
40.765629,-111.823018,Viburnum,trilobum,Compact American Cranberry Bush
40.765593,-111.823065,Viburnum,trilobum,Compact American Cranberry Bush
40.765629,-111.823065,Viburnum,trilobum,Compact American Cranberry Bush
40.76562,-111.823006,Viburnum,trilobum,Compact American Cranberry Bush
40.765611,-111.823088,Viburnum,trilobum,Compact American Cranberry Bush
40.765611,-111.823077,Viburnum,trilobum,Compact American Cranberry Bush
40.765629,-111.823041,Viburnum,trilobum,Compact American Cranberry Bush
40.765602,-111.8231,Viburnum,trilobum,Compact American Cranberry Bush
40.76562,-111.823065,Viburnum,trilobum,Compact American Cranberry Bush
40.765638,-111.823018,Viburnum,trilobum,Compact American Cranberry Bush
40.765602,-111.823065,Viburnum,trilobum,Compact American Cranberry Bush
40.765629,-111.823053,Viburnum,trilobum,Compact American Cranberry Bush
40.76562,-111.823077,Viburnum,trilobum,Compact American Cranberry Bush
40.766512,-111.826761,Pinus,sylvestris,Plumosa Scotch Pine
40.766769,-111.8236,Malus,,Golden Delicious Apple
40.767707,-111.824809,Hemerocallis,,Daylily
40.765992,-111.825765,Pinus,nigra,Austrian Pine
40.766011,-111.825722,Pinus,nigra,Austrian Pine
40.766047,-111.825664,Pinus,nigra,Austrian Pine
40.766217,-111.825255,Pinus,nigra,Austrian Pine
40.764287,-111.824328,Pinus,nigra,Austrian Pine
40.764268,-111.824387,Pinus,nigra,Austrian Pine
40.767366,-111.8258,Pinus,nigra,Austrian Pine
40.767367,-111.825717,Pinus,nigra,Austrian Pine
40.767439,-111.82573,Pinus,nigra,Austrian Pine
40.767384,-111.825764,Pinus,nigra,Austrian Pine
40.767421,-111.825753,Pinus,nigra,Austrian Pine
40.76426,-111.824351,Pinus,nigra,Austrian Pine
40.764304,-111.824376,Pinus,nigra,Austrian Pine
40.766044,-111.825539,Pinus,nigra,Austrian Pine
40.766527,-111.825303,Pinus,nigra,Austrian Pine
40.767393,-111.825812,Pinus,nigra,Austrian Pine
40.767339,-111.825811,Pinus,nigra,Austrian Pine
40.76724,-111.825763,Prunus,sargentii,Cherry
40.766682,-111.823268,Solidago,canadensis,Canada Goldenrod
40.766619,-111.823219,Solidago,canadensis,Canada Goldenrod
40.765477,-111.82354,Cercis,reniformis,Oklahoma Redbud
40.765715,-111.823647,Viburnum,burkwoodii,Mohawk Burkwood Viburnum
40.765706,-111.823623,Viburnum,burkwoodii,Mohawk Burkwood Viburnum
40.765697,-111.823646,Viburnum,burkwoodii,Mohawk Burkwood Viburnum
